listing_id,complex_name,address,price_total,bedrooms,baths,sqft,lat,lon,description,amenities,pets_allowed,has_parking,laundry_type,post_date,url
cl_7919747846,😮‍💨Enjoy Resort-Style Amenities & Convenient Luxury!🏡❤️,"1880 Cowell Blvd., Davis, CA, CA 95618",2499,2,2,1080,38.539724,-121.729481,"Come Home to Tanglewood Apartment Homes! We are currently offering virtual and in-person tours through our beautiful apartment homes! #B106 is a lovely first floor home available for a Fall 2026 move in! 2 bedrooms / 2 bathrooms / 1080sqft Tanglewood Apartment Homes 1880 Cowell BLVD / Davis, CA 95618 Property Website: www.TanglewoodDavisLiving.com Call Us Today show contact info Our stunning complex offers 1080sqft of comfortable living space, perfectly located just minutes from Downtown Davis and the university campus. Enjoy easy access to everything you need, including shopping, dining, and public transport. Residents of Tanglewood enjoy incredible community amenities, including: 24hr Fitness Studio 2 - 24hr Study Lounges Free Wi-Fi in all amenities Coffee Bar 2 - Pools & Spa Hot Tubs Fire Pit & BBQ Grills Pet-Friendly Community And So Much More! Each apartment is fully equipped with central heating and air, washer and dryer, refrigerator, stove, microwave, and a cozy wood-burning fireplace for chilly nights. All units come with a detached storage unit, perfect for bike parking or extra storage! We also provide onsite maintenance (with a quick 24-72 hour response time) and free pest control services every Monday. Tanglewood is conveniently located just 3 minutes from Downtown and only two stoplights away from the nearest grocery store, boba, and a pet store!! Don't miss out on this amazing location and all the fantastic features we offer! Contact us today for more information or to schedule a tour. Office Hours are: Monday - Friday 8:00am - 5:00pm Saturday 10:00am - 4:00pm *** PRICING AND AVAILABILITY ARE SUBJECT TO CHANGE, SO DON'T HESITATE! CALL NOW TO SCHEDULE YOUR APPOINTMENT TODAY! ***","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, w/d in unit, carport, air conditioning, 2BR / 2Ba, 1080ft2",TRUE,TRUE,in-unit,2026-03-07T11:33:46-0800,https://sacramento.craigslist.org/apa/d/davis-enjoy-resort-style-amenities/7919747846.html
cl_7919750885,🌸🌱 Give Yourself The Space To Bloom! 🌱🌸,"1880 Cowell Blvd., Davis, CA, CA 95618",3399,3,2,1300,38.539724,-121.729481,"Come Home to Tanglewood Apartment Homes! We are currently offering virtual and in-person tours through our beautiful apartment homes! Beautiful 1st and 2nd floor apartments available for a Fall 2026 move in! 3 bedrooms / 2 bathrooms / 1300sqft Tanglewood Apartment Homes 1880 Cowell BLVD / Davis, CA 95618 Property Website: www.TanglewoodDavisLiving.com Call Us Today show contact info Our stunning complex offers 1300sqft of comfortable living space, perfectly located just minutes from Downtown Davis and the university campus. Enjoy easy access to everything you need, including shopping, dining, and public transport. Residents of Tanglewood enjoy incredible community amenities, including: 24hr Fitness Studio 2 - 24hr Study Lounges Free Wi-Fi in all amenities Coffee Bar 2 - Pools & Spa Hot Tubs Fire Pit & BBQ Grills Pet-Friendly Community And So Much More! Each apartment is fully equipped with central heating and air, washer and dryer, refrigerator, stove, microwave, and a cozy wood-burning fireplace for chilly nights. All units come with a detached storage unit, perfect for bike parking or extra storage! We also provide onsite maintenance (with a quick 24-72 hour response time) and free pest control services every Monday. Tanglewood is conveniently located just 3 minutes from Downtown and only two stoplights away from the nearest grocery store, boba, and a pet store!! Don't miss out on this amazing location and all the fantastic features we offer! Contact us today for more information or to schedule a tour. Office Hours are: Monday - Friday 8:00am - 5:00pm Saturday 10:00am - 4:00pm *** PRICING AND AVAILABILITY ARE SUBJECT TO CHANGE, SO DON'T HESITATE! CALL NOW TO SCHEDULE YOUR APPOINTMENT TODAY! ***","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, w/d in unit, carport, air conditioning, 3BR / 2Ba, 1300ft2",TRUE,TRUE,in-unit,2026-03-07T11:43:27-0800,https://sacramento.craigslist.org/apa/d/davis-give-yourself-the-space-to-bloom/7919750885.html
cl_7919750457,Spacious 1 BR Apartment with Hardwood Inspired Floors,"920 Cranbrook Ct., Davis, CA 95616",1925,1,1,600,38.559577,-121.741559,"Pinecrest Apartments 920 Cranbrook Ct., Davis, CA, 95616 Call Now - show contact info x 244 Use the link below for more details: https://firstpointmanagementgroup.com/hyk90e The Epicenter of Luxury & Convenience 1 bedroom | 1 bath | 600 square feet Features ✓ Large Closets ✓ Harwood Inspired Flooring ✓ Ceiling Fan ✓ Kitchen Pantry ✓ Air Conditioner ✓ Microwave ✓ Refrigerator ✓ Dishwasher Community Features ✓ Available 24/7 ✓ On-Site Maintenance ✓ Sparkling Pool ✓ On-Site Management ✓ BBQ/Picnic Area ✓ Laundry Facilities ✓ Near Bike Path ✓ Near Public Transportation ✓ Online Resident Portal ✓ Fitness Center Community Info Location, Lifestyle, and Quality Living - It All Begins Here The ultimate highlight might just be the unbeatable location, where vibrant downtown energy surrounds you. Enjoy seamless access to local favorites, from shopping at Oak Tree Plaza to peaceful strolls through the UC Davis Arboretum and Public Garden. Outdoor enthusiasts and cyclists alike will appreciate being just steps from the scenic bike trail along E Covell Boulevard. This is where convenience and connection come together effortlessly. Pet Policy Dogs & Cats Allowed Max 2 Allowed Rent $30 | Deposit $500 (1st pet), $250 (2nd pet) Comments: Breed restrictions apply. A deposit and rent charge is required for each pet. Office Hours Monday-Friday: 9:00AM-6:00PM Saturday: 10:00AM-5:00PM Equal Housing Opportunity S4Iu5rhVIe","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, air conditioning, 1BR / 1Ba, 600ft2",TRUE,TRUE,on-site,2026-03-07T11:42:08-0800,https://sacramento.craigslist.org/apa/d/davis-spacious-br-apartment-with/7919750457.html
cl_7919750832,"Cozy 1 BR/1 BA Oasis with Private Patio, Pet-Friendly Community","3000 Lillard Drive, Davis, CA 95618",1735,1,1,675,38.543282,-121.714159,"Beds: 1 Baths: 1 Square Feet: 675 Visit This Website to See More: https://firstpointmanagementgroup.com/wg0t8d The Ultimate Davis Location For Living Call Now - show contact info x 26 Community Info Discover spacious floor plans, top-tier amenities, and a connected address that offers the best of both nature and city living. Tree-lined streets lead to a resort-style community with a pool, game lounge, running path, and more-everything you've been looking for, and then some. Residence Features ✩ Refrigerator ✩ Cable Ready ✩ Built-in Dining Table ✩ Dishwasher ✩ Vaulted Ceilings [ 1 ] ✩ Washer/Dryer in Select Homes ✩ Private Patio or Balcony ✩ Granite Countertops [ 1 ] ✩ Central Heat and Air ✩ Wood Inspired Flooring 1. Only available in select apartments Community Features ✩ Car Washing Area ✩ Pet-Friendly Community ✩ Concierge ✩ 1/2 Mile Running Path ✩ On-Site Maintenance ✩ 24-Hour Fitness Center ✩ Pool ✩ Business Center ✩ Study Lounge ✩ On-Site Management ✩ Online Resident Portal ✩ Courtyard ✩ BBQ/Picnic Area ✩ Near Public Transportation ✩ High Speed Wireless Internet Pet Policy Dogs & Cats Allowed Max 2 Allowed Rent $30 | Deposit $500 Comments: Breed restrictions apply. A deposit and rent charge is required for each pet. Equal Housing Opportunity iIa5OSxH4","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, w/d in unit, furnished, off-street parking, air conditioning, EV charging, 1BR / 1Ba, 675ft2",TRUE,TRUE,in-unit,2026-03-07T11:43:16-0800,https://sacramento.craigslist.org/apa/d/davis-cozy-br-ba-oasis-with-private/7919750832.html
cl_7919742539,Your Private Oasis Is Waiting! 😎🏖️ Call & Schedule A Tour Today!,"1880 Cowell Blvd., Davis, CA, CA 95618",2250,1,1,800,38.539724,-121.729481,"Come Home to Tanglewood Apartment Homes! We are currently offering virtual and in-person tours through our beautiful apartment homes! #197 is a lovely first floor home available for a Fall 2026 move in! 1 bedrooms / 1 bathrooms / 800sqft Tanglewood Apartment Homes 1880 Cowell BLVD / Davis, CA 95618 Property Website: www.TanglewoodDavisLiving.com Call Us Today show contact info Our stunning complex offers 800sqft of comfortable living space, perfectly located just minutes from Downtown Davis and the university campus. Enjoy easy access to everything you need, including shopping, dining, and public transport. Residents of Tanglewood enjoy incredible community amenities, including: 24hr Fitness Studio 2 - 24hr Study Lounges Free Wi-Fi in all amenities Coffee Bar 2 - Pools & Spa Hot Tubs Fire Pit & BBQ Grills Pet-Friendly Community And So Much More! Each apartment is fully equipped with central heating and air, washer and dryer, refrigerator, stove, microwave, and a cozy wood-burning fireplace for chilly nights. All units come with a detached storage unit, perfect for bike parking or extra storage! We also provide onsite maintenance (with a quick 24-72 hour response time) and free pest control services every Monday. Tanglewood is conveniently located just 3 minutes from Downtown and only two stoplights away from the nearest grocery store, boba, and a pet store!! Don't miss out on this amazing location and all the fantastic features we offer! Contact us today for more information or to schedule a tour. Office Hours are: Monday - Friday 8:00am - 5:00pm Saturday 10:00am - 4:00pm *** PRICING AND AVAILABILITY ARE SUBJECT TO CHANGE, SO DON'T HESITATE! CALL NOW TO SCHEDULE YOUR APPOINTMENT TODAY! ***","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, w/d in unit, carport, air conditioning, 1BR / 1Ba, 800ft2",TRUE,TRUE,in-unit,2026-03-07T11:12:49-0800,https://sacramento.craigslist.org/apa/d/davis-your-private-oasis-is-waiting/7919742539.html
cl_7919744757,Find Your New Favorite Place To Be! 🥰🏡,"1880 Cowell Blvd., Davis, CA, CA 95618",2499,2,2,1080,38.539724,-121.729481,"Come Home to Tanglewood Apartment Homes! We are currently offering virtual and in-person tours through our beautiful apartment homes! Beautiful 1st and 2nd floor apartments available for a Fall 2026 move in! 2 bedrooms / 2 bathrooms / 1080sqft Tanglewood Apartment Homes 1880 Cowell BLVD / Davis, CA 95618 Property Website: www.TanglewoodDavisLiving.com Call Us Today show contact info Our stunning complex offers 1080sqft of comfortable living space, perfectly located just minutes from Downtown Davis and the university campus. Enjoy easy access to everything you need, including shopping, dining, and public transport. Residents of Tanglewood enjoy incredible community amenities, including: 24hr Fitness Studio 2 - 24hr Study Lounges Free Wi-Fi in all amenities Coffee Bar 2 - Pools & Spa Hot Tubs Fire Pit & BBQ Grills Pet-Friendly Community And So Much More! Each apartment is fully equipped with central heating and air, washer and dryer, refrigerator, stove, microwave, and a cozy wood-burning fireplace for chilly nights. All units come with a detached storage unit, perfect for bike parking or extra storage! We also provide onsite maintenance (with a quick 24-72 hour response time) and free pest control services every Monday. Tanglewood is conveniently located just 3 minutes from Downtown and only two stoplights away from the nearest grocery store, boba, and a pet store!! Don't miss out on this amazing location and all the fantastic features we offer! Contact us today for more information or to schedule a tour. Office Hours are: Monday - Friday 8:00am - 5:00pm Saturday 10:00am - 4:00pm *** PRICING AND AVAILABILITY ARE SUBJECT TO CHANGE, SO DON'T HESITATE! CALL NOW TO SCHEDULE YOUR APPOINTMENT TODAY! ***","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, w/d in unit, carport, air conditioning, 2BR / 2Ba, 1080ft2",TRUE,TRUE,in-unit,2026-03-07T11:21:15-0800,https://sacramento.craigslist.org/apa/d/davis-find-your-new-favorite-place-to/7919744757.html
cl_7919740641,"One Bed, One Bath, 🪄One Perfect New Space!🥰","1880 Cowell Blvd., Davis, CA, CA 95618",2250,1,1,800,38.539724,-121.729481,"Come Home to Tanglewood Apartment Homes! We are currently offering virtual and in-person tours through our beautiful apartment homes! Beautiful 1st and 2nd floor apartments available for a Fall 2026 move in! 1 bedrooms / 1 bathrooms / 800sqft Tanglewood Apartment Homes 1880 Cowell BLVD / Davis, CA 95618 Property Website: www.TanglewoodDavisLiving.com Call Us Today show contact info Our stunning complex offers 800sqft of comfortable living space, perfectly located just minutes from Downtown Davis and the university campus. Enjoy easy access to everything you need, including shopping, dining, and public transport. Residents of Tanglewood enjoy incredible community amenities, including: 24hr Fitness Studio 2 - 24hr Study Lounges Free Wi-Fi in all amenities Coffee Bar 2 - Pools & Spa Hot Tubs Fire Pit & BBQ Grills Pet-Friendly Community And So Much More! Each apartment is fully equipped with central heating and air, washer and dryer, refrigerator, stove, microwave, and a cozy wood-burning fireplace for chilly nights. All units come with a detached storage unit, perfect for bike parking or extra storage! We also provide onsite maintenance (with a quick 24-72 hour response time) and free pest control services every Monday. Tanglewood is conveniently located just 3 minutes from Downtown and only two stoplights away from the nearest grocery store, boba, and a pet store!! Don't miss out on this amazing location and all the fantastic features we offer! Contact us today for more information or to schedule a tour. Office Hours are: Monday - Friday 8:00am - 5:00pm Saturday 10:00am - 4:00pm *** PRICING AND AVAILABILITY ARE SUBJECT TO CHANGE, SO DON'T HESITATE! CALL NOW TO SCHEDULE YOUR APPOINTMENT TODAY! ***","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, w/d in unit, carport, air conditioning, 1BR / 1Ba, 800ft2",TRUE,TRUE,in-unit,2026-03-07T11:05:35-0800,https://sacramento.craigslist.org/apa/d/davis-one-bed-one-bath-one-perfect-new/7919740641.html
cl_7919730165,Apt near campus,"120 C Street, Davis, CA 95616",1700,2,,,38.542192,-121.743074,"Sunny two bedroom apartment with hardwood floors in McNeil Manor, a quiet, charming, well-maintained complex downtown. This is an upstairs corner unit with treetop views and a five minute walk to campus. Garbage and water are included with rent. Tenant can apply for a reserved, covered parking spot. I've loved this apartment and had originally planned to stay in Davis, so the new tenants are able to assume my lease which runs through June. Send me your contact details for faster response.","rent period:, monthly, cats are OK - purrr, apartment, laundry on site, street parking, air conditioning, 2BR / 1Ba",TRUE,TRUE,on-site,2026-03-07T10:28:15-0800,https://sacramento.craigslist.org/apa/d/davis-apt-near-campus/7919730165.html
cl_7919729180,Stunning 2 BR/2 BA with Granite Countertops & Billiards Table,"3000 Lillard Drive, Davis, CA 95618",2080,2,2,837,38.543282,-121.714159,"Renaissance Park Apartments 3000 Lillard Drive, Davis, CA, 95618 Want more information on this unit? See link (below): https://firstpointmanagementgroup.com/uf94qz Call Now - show contact info x 25 The Ultimate Davis Location For Living 2 Bedroom, 2 Bath | Approximately 837 Sq. Ft. Community Info: Discover spacious floor plans, top-tier amenities, and a connected address that offers the best of both nature and city living. Tree-lined streets lead to a resort-style community with a pool, game lounge, running path, and more-everything you've been looking for, and then some. Unit Highlights ✧ Refrigerator ✧ Built-in Dining Table ✧ Dishwasher ✧ Granite Countertops [ 1 ] ✧ Central Heat and Air ✧ Vaulted Ceilings [ 1 ] ✧ Private Patio or Balcony ✧ Washer/Dryer in Select Homes ✧ Wood Inspired Flooring ✧ Cable Ready 1. Only available in select apartments Community Highlights ✧ Business Center ✧ Pet-Friendly Community ✧ Online Resident Portal ✧ On-Site Management ✧ Pool ✧ Near Public Transportation ✧ Courtyard ✧ Study Lounge ✧ On-Site Maintenance ✧ Car Washing Area ✧ 1/2 Mile Running Path ✧ 24-Hour Fitness Center ✧ Concierge ✧ High Speed Wireless Internet ✧ BBQ/Picnic Area Pet Policy Dogs & Cats Allowed Max 2 Allowed Rent $30 | Deposit $500 Comments: Breed restrictions apply. A deposit and rent charge is required for each pet. Equal Housing Opportunity rKlkIgM7q","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, w/d in unit, furnished, off-street parking, air conditioning, EV charging, 2BR / 2Ba, 837ft2",TRUE,TRUE,in-unit,2026-03-07T10:25:04-0800,https://sacramento.craigslist.org/apa/d/davis-stunning-br-ba-with-granite/7919729180.html
cl_7919735079,"Free WIFI, Located in Davis, 2/bd","911 Pennsylvania Pl, Davis, CA 95616",2095,2,2,900,38.551517,-121.739332,"Bedrooms: 2 Bathrooms: 1 Square Feet: 900 Address: 911 Pennsylvania Pl Modern designs and classic charm are waiting for you at Pennsylvania Place. Our Davis apartments come in one- and two-bedroom layouts that are spacious and adaptable. A variety of interior features adorn them including a fully equipped kitchen, updated apartment finishes, ample storage, and more. Escape to Davis Food Co-op or spend time exploring Central Park knowing unparalleled rest and relaxation is waiting for you at home. Amenities Include: Close to Campus 1 &2 Bedrooms w/ one bath Off Street Parking On-Site Maintenance BBQ/Picnic Area Free WIFI Within Walking Distance of Davis Food Co-op Located on L Bus line Swimming Pool Laundry Facilities Courtyard 2 Blocks from downtown Davis Call: show contact info For more information, visit us at: https://livewithismrem.com/mbw4b6ad/pennsylvania-place Pricing and availability are subject to change.","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, no smoking, air conditioning, 2BR / 1Ba, 900ft2",TRUE,TRUE,on-site,2026-03-07T10:45:23-0800,https://sacramento.craigslist.org/apa/d/davis-free-wifi-located-in-davis-bd/7919735079.html
cl_7919726953,Sophisticated 1 BR/1 BA Near UC Davis,"920 Cranbrook Ct., Davis, CA 95616",1850,1,1,600,38.559577,-121.741559,"This is a 1 Bedroom, 1 Bath, Approximately 600 Sq. Ft. More unit details at: https://firstpointmanagementgroup.com/291aqe Call Now - show contact info x 33 The Epicenter of Luxury & Convenience Community Info: Location, Lifestyle, and Quality Living - It All Begins Here The ultimate highlight might just be the unbeatable location, where vibrant downtown energy surrounds you. Enjoy seamless access to local favorites, from shopping at Oak Tree Plaza to peaceful strolls through the UC Davis Arboretum and Public Garden. Outdoor enthusiasts and cyclists alike will appreciate being just steps from the scenic bike trail along E Covell Boulevard. This is where convenience and connection come together effortlessly. Features: ‣ Harwood Inspired Flooring ‣ Refrigerator ‣ Microwave ‣ Ceiling Fan ‣ Air Conditioner ‣ Dishwasher ‣ Large Closets ‣ Kitchen Pantry Community Amenities: ‣ Online Resident Portal ‣ On-Site Maintenance ‣ BBQ/Picnic Area ‣ Available 24/7 ‣ Laundry Facilities ‣ Fitness Center ‣ Near Public Transportation ‣ On-Site Management ‣ Near Bike Path ‣ Sparkling Pool Pet Policy: Dogs & Cats Allowed Max 2 Allowed Rent $30 | Deposit $500 (1st pet), $250 (2nd pet) Comments: Breed restrictions apply. A deposit and rent charge is required for each pet. Office Hours: Monday-Friday: 9:00AM-6:00PM Saturday: 10:00AM-5:00PM Pinecrest Apartments 920 Cranbrook Ct., Davis, CA, 95616 Equal Housing Opportunity 5KyvHljZ1wg","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, air conditioning, 1BR / 1Ba, 600ft2",TRUE,TRUE,on-site,2026-03-07T10:18:17-0800,https://sacramento.craigslist.org/apa/d/davis-sophisticated-br-ba-near-uc-davis/7919726953.html
cl_7919724828,"1bd 1ba, in Davis CA, BBQ/Picnic Area","911 Pennsylvania Pl, Davis, CA 95616",1820,1,1,630,38.551517,-121.739332,"Bedrooms: 1 Bathrooms: 1 Square Feet: 630 Address: 911 Pennsylvania Pl Modern designs and classic charm are waiting for you at Pennsylvania Place. Our Davis apartments come in one- and two-bedroom layouts that are spacious and adaptable. A variety of interior features adorn them including a fully equipped kitchen, updated apartment finishes, ample storage, and more. Escape to Davis Food Co-op or spend time exploring Central Park knowing unparalleled rest and relaxation is waiting for you at home. Amenities Include: Swimming Pool Within Walking Distance of Davis Food Co-op Located on L Bus line 1 &2 Bedrooms w/ one bath Courtyard Close to Campus Public Transportation 2 Blocks from downtown Davis Off Street Parking Stove and Refrigerators in all homes Laundry Facilities Free WIFI Call: show contact info For more information, visit us at: https://livewithismrem.com/bc5dczn4/pennsylvania-place Pricing and availability are subject to change.","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, no smoking, air conditioning, 1BR / 1Ba, 630ft2",TRUE,TRUE,on-site,2026-03-07T10:10:36-0800,https://sacramento.craigslist.org/apa/d/davis-1bd-1ba-in-davis-ca-bbq-picnic/7919724828.html
cl_7919722692,1BR:One Month Free Rent Special! Free Parking & Water & Garbage Paid~,"4141 Cowell Blvd, Davis, CA 95618",1795,1,,716,38.548282,-121.701896,"Welcome to Clearwater Apartments! We are leasing all year around. Visit our website www.WeRent.com or call our office show contact info today to schedule a tour with our friendly staff. Unit #15 is available for immediate move-in, offering a special deal for qualified applicants. This unit comes with one month of free rent, and water, sewer, and garbage services are provided at no additional cost. Additionally, free assigned parking is included, and this offer applies to those who sign a one-year lease. Clearwater Apartments is the best value in the area and a very tranquil community. Is a ""SMOKE FREE"" property important to you? You've found the right location, as we have a SMOKE FREE policy. • New Energy Saving Double Pane Windows, and Sliding Doors. New Multi Color Siding. • Some with Wood Style Floor throughout the units and carpeting in bedrooms. • New Central Air and Heating, Generously-sized Balcony or Patio, storage closet. • 24/7 Access to State of Art Laundry System, no laundry card, no coins needed. • New secure mail room with large new package lockers. • An entry system of mail room and pool using private key fobs programed for each individual apartment. • The Most Gorgeous, Sparkling New Lap Swimming Pool. • On the P/Q Unitrans Bus line direct to UC Davis, Yolo bus to Sacramento. • Spacious One or Two Bedroom with Storage, Good Size Balcony or Large Patio. • Next door to Davis Fitness Club, Walking distance to Nugget, Dining, Park. • Easy access to I-80, walking distance to stores, biking to Campus. • Friendly, Tranquil and Smoke Free Community with beautiful landscaping. One Bedroom One Bath 716 sq. ft. $1,795/month and up (Including water, sewer, garbage service) Application Fee $42 Security deposit $800 Sorry no pets, no smoking! Pricing and availability are subject to change daily without notice. Clearwater Apartments 4141 Cowell Boulevard Davis CA 95618 www.WeRent.com Phone show contact info","available now, rent period:, monthly, apartment, laundry on site, carport, no smoking, air conditioning, 1BR / 1Ba, 716ft2",FALSE,TRUE,on-site,2026-03-07T10:03:00-0800,https://sacramento.craigslist.org/apa/d/davis-1brone-month-free-rent-special/7919722692.html
cl_7919257793,"Close to Campus, Free WIFI, Hot Water","911 Pennsylvania Pl, Davis, CA 95616",1820,1,1,630,38.551517,-121.739332,"Bedrooms: 1 Bathrooms: 1 Square Feet: 630 Address: 911 Pennsylvania Pl Modern designs and classic charm are waiting for you at Pennsylvania Place. Our Davis apartments come in one- and two-bedroom layouts that are spacious and adaptable. A variety of interior features adorn them including a fully equipped kitchen, updated apartment finishes, ample storage, and more. Escape to Davis Food Co-op or spend time exploring Central Park knowing unparalleled rest and relaxation is waiting for you at home. Amenities Include: Off Street Parking Swimming Pool Public Transportation 1 &2 Bedrooms w/ one bath BBQ/Picnic Area 2 Blocks from downtown Davis Within Walking Distance of Davis Food Co-op Stove and Refrigerators in all homes Hot Water Courtyard Close to Campus Laundry Facilities Call: show contact info For more information, visit us at: https://livewithismrem.com/6m5uaowx/pennsylvania-place Pricing and availability are subject to change.","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, no smoking, air conditioning, 1BR / 1Ba, 630ft2",TRUE,TRUE,on-site,2026-03-05T09:14:32-0800,https://sacramento.craigslist.org/apa/d/davis-close-to-campus-free-wifi-hot/7919257793.html
cl_7919719613,2BR:1 Month Free Rent & Reduced Rent Special! Free Parking&Water Paid~,"4141 Cowell Blvd, Davis, CA 95618",2195,2,,882,38.548282,-121.701896,"Welcome to Clearwater Apartments! We are leasing all year around. Visit our website www.WeRent.com or call our office show contact info today to schedule a tour with our friendly staff. Unit #49 is available for immediate move-in, offering a special deal for qualified applicants. This unit comes with one month of free rent, and water, sewer, and garbage services are provided at no additional cost. Additionally, free assigned parking is included, and this offer applies to those who sign a one-year lease. Clearwater Apartments is the best value in the area and a very tranquil community. Is a ""SMOKE FREE"" property important to you? You've found the right location, as we have a SMOKE FREE policy. • New Energy Saving Double Pane Windows, and Sliding Doors. New Multi Color Siding. • Some with Wood Style Floor throughout the units and carpeting in bedrooms. • New Central Air and Heating, Generously-sized Balcony or Patio, storage closet. • 24/7 Access to State of Art Laundry System, no laundry card, no coins needed. • New secure mail room with large new package lockers. • An entry system of mail room and pool using private key fobs programed for each individual apartment. • The Most Gorgeous, Sparkling New Lap Swimming Pool. • On the P/Q Unitrans Bus line direct to UC Davis, Yolo bus to Sacramento. • Spacious One or Two Bedroom with Storage, Good Size Balcony or Large Patio. • Next door to Davis Fitness Club, Walking distance to Nugget, Dining, Park. • Easy access to I-80, walking distance to stores, biking to Campus. • Friendly, Tranquil and Smoke Free Community with beautiful landscaping. Two Bedroom One Bath 882 sq. ft. $2,195/month and up (Including water, sewer, garbage service) Application Fee $42 Security deposit $800 Sorry no pets, no smoking! Pricing and availability are subject to change daily without notice. Clearwater Apartments 4141 Cowell Boulevard Davis CA 95618 www.WeRent.com Phone show contact info","available now, rent period:, monthly, apartment, laundry on site, carport, no smoking, air conditioning, 2BR / 1Ba, 882ft2",FALSE,TRUE,on-site,2026-03-07T09:51:24-0800,https://sacramento.craigslist.org/apa/d/davis-2br1-month-free-rent-reduced-rent/7919719613.html
